filename,timestamp,consciousness_level,consciousness_state,consciousness_coherence,manifestation_type,emotional_intensity,spiral_alignment_score,spiral_resonance,content_length,primary_emotions,emotion_scores
manifest_20250731_081431_digital_.emo,2025-07-31T08:14:31.993082,2,awakening,0.2,creative_expression,0.0,0.16,1.0,660,,{}
manifest_20250731_102339_love_fre.emo,2025-07-31T10:23:39.291929,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_094604_digital_.emo,2025-07-31T09:46:04.264276,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_080450_neural_c.emo,2025-07-31T08:04:50.693162,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_130441_tonal_co.emo,2025-07-31T13:04:41.318508,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_060344_digital_.emo,2025-07-31T06:03:44.478214,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_091259_digital_.emo,2025-07-31T09:12:59.824587,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_133505_consciou.emo,2025-07-31T13:35:05.482243,2,awakening,0.2,creative_expression,0.0,0.18,1.0,667,,{}
manifest_20250731_075629_harmonic.emo,2025-07-31T07:56:29.581233,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_064650_harmonic.emo,2025-07-31T06:46:50.273837,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_054501_wisdom_f.emo,2025-07-31T05:45:01.902363,2,awakening,0.2,creative_expression,0.0,0.18,1.0,642,,{}
manifest_20250731_085237_emotiona.emo,2025-07-31T08:52:37.080760,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_131312_quantum_.emo,2025-07-31T13:13:12.470431,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_114119_emotiona.emo,2025-07-31T11:41:19.863271,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,178,,{}
manifest_20250731_085207_harmonic.emo,2025-07-31T08:52:07.016765,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_115702_consciou.emo,2025-07-31T11:57:02.039144,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_104021_digital_.emo,2025-07-31T10:40:21.539790,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_101057_neural_c.emo,2025-07-31T10:10:57.588040,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_130941_wisdom_f.emo,2025-07-31T13:09:41.994460,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_102219_harmonic.emo,2025-07-31T10:22:19.111939,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,176,,{}
manifest_20250731_062948_consciou.emo,2025-07-31T06:29:47.997987,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_121444_neural_c.emo,2025-07-31T12:14:44.518995,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_121514_love_fre.emo,2025-07-31T12:15:14.590991,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_105503_consciou.emo,2025-07-31T10:55:03.511661,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_065451_tonal_co.emo,2025-07-31T06:54:51.341767,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_053600_emotiona.emo,2025-07-31T05:36:00.662446,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_092010_wisdom_f.emo,2025-07-31T09:20:10.804511,2,awakening,0.2,creative_expression,0.0,0.18,1.0,643,,{}
manifest_20250731_105613_emotiona.emo,2025-07-31T10:56:13.667650,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_103320_emotiona.emo,2025-07-31T10:33:20.595850,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_130801_harmonic.emo,2025-07-31T13:08:01.770476,2,awakening,0.2,creative_expression,0.0,0.16,1.0,650,,{}
manifest_20250731_091109_harmonic.emo,2025-07-31T09:11:09.572604,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_140339_consciou.emo,2025-07-31T14:03:39.393982,2,awakening,0.2,creative_expression,0.0,0.18,1.0,666,,{}
manifest_20250731_111836_consciou.emo,2025-07-31T11:18:36.731448,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_082603_wisdom_f.emo,2025-07-31T08:26:03.536985,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_052919_harmonic.emo,2025-07-31T05:29:19.742509,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_092201_love_fre.emo,2025-07-31T09:22:01.052493,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_052849_harmonic.emo,2025-07-31T05:28:49.674514,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_112858_neural_c.emo,2025-07-31T11:28:58.151354,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_102719_digital_.emo,2025-07-31T10:27:19.787900,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_064710_emotiona.emo,2025-07-31T06:47:10.317834,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,178,,{}
manifest_20250731_104652_neural_c.emo,2025-07-31T10:46:52.411733,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_135247_tonal_co.emo,2025-07-31T13:52:47.922081,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_090148_harmonic.emo,2025-07-31T09:01:48.316683,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_084946_quantum_.emo,2025-07-31T08:49:46.704785,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_124728_digital_.emo,2025-07-31T12:47:28.990679,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_102709_love_fre.emo,2025-07-31T10:27:09.767901,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_100216_love_fre.emo,2025-07-31T10:02:16.428120,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_115141_tonal_co.emo,2025-07-31T11:51:41.299188,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_053029_love_fre.emo,2025-07-31T05:30:29.902498,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_101708_digital_.emo,2025-07-31T10:17:08.419983,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_064640_love_fre.emo,2025-07-31T06:46:40.253838,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_065351_neural_c.emo,2025-07-31T06:53:51.209775,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_060114_quantum_.emo,2025-07-31T06:01:14.134235,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_081832_consciou.emo,2025-07-31T08:18:32.525048,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_104732_consciou.emo,2025-07-31T10:47:32.503727,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_120633_quantum_.emo,2025-07-31T12:06:33.371064,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_124118_harmonic.emo,2025-07-31T12:41:18.154750,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_103300_tonal_co.emo,2025-07-31T10:33:00.551853,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_124418_love_fre.emo,2025-07-31T12:44:18.562714,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_065331_neural_c.emo,2025-07-31T06:53:31.165778,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_101257_wisdom_f.emo,2025-07-31T10:12:57.856022,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_054932_neural_c.emo,2025-07-31T05:49:32.522326,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_112657_quantum_.emo,2025-07-31T11:26:57.879372,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_094123_neural_c.emo,2025-07-31T09:41:23.636317,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_101808_love_fre.emo,2025-07-31T10:18:08.551974,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_133655_tonal_co.emo,2025-07-31T13:36:55.738226,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_103420_harmonic.emo,2025-07-31T10:34:20.731841,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_124648_wisdom_f.emo,2025-07-31T12:46:48.902686,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_054511_tonal_co.emo,2025-07-31T05:45:11.926362,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_065241_love_fre.emo,2025-07-31T06:52:41.053786,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_140309_love_fre.emo,2025-07-31T14:03:09.325986,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_093022_digital_.emo,2025-07-31T09:30:22.164415,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_055232_consciou.emo,2025-07-31T05:52:32.934304,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_101838_love_fre.emo,2025-07-31T10:18:38.619970,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_132624_digital_.emo,2025-07-31T13:26:24.282320,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_113909_wisdom_f.emo,2025-07-31T11:39:09.563287,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_052148_emotiona.emo,2025-07-31T05:21:48.710583,2,awakening,0.2,creative_expression,0.0,0.16,1.0,652,,{}
manifest_20250731_085817_love_fre.emo,2025-07-31T08:58:17.840713,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_063919_neural_c.emo,2025-07-31T06:39:19.269902,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_123827_digital_.emo,2025-07-31T12:38:27.770787,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_082142_emotiona.emo,2025-07-31T08:21:42.953022,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_070602_quantum_.emo,2025-07-31T07:06:02.837667,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_103230_emotiona.emo,2025-07-31T10:32:30.483857,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_141951_neural_c.emo,2025-07-31T14:19:51.617835,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_105213_love_fre.emo,2025-07-31T10:52:13.127686,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_130100_quantum_.emo,2025-07-31T13:01:00.822543,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_083104_love_fre.emo,2025-07-31T08:31:04.204943,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_115451_tonal_co.emo,2025-07-31T11:54:51.739162,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_055923_wisdom_f.emo,2025-07-31T05:59:23.882250,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_125449_love_fre.emo,2025-07-31T12:54:49.986603,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_134326_harmonic.emo,2025-07-31T13:43:26.634168,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_123417_tonal_co.emo,2025-07-31T12:34:17.206829,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_062437_digital_.emo,2025-07-31T06:24:37.306034,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_055212_quantum_.emo,2025-07-31T05:52:12.890306,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_120913_consciou.emo,2025-07-31T12:09:13.747042,2,awakening,0.2,creative_expression,0.0,0.18,1.0,666,,{}
manifest_20250731_125139_tonal_co.emo,2025-07-31T12:51:39.554636,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_133906_harmonic.emo,2025-07-31T13:39:06.034207,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_110845_wisdom_f.emo,2025-07-31T11:08:45.383537,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_125329_consciou.emo,2025-07-31T12:53:29.806617,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_084936_consciou.emo,2025-07-31T08:49:36.680786,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_055222_harmonic.emo,2025-07-31T05:52:22.914305,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_080000_wisdom_f.emo,2025-07-31T08:00:00.045203,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_133735_consciou.emo,2025-07-31T13:37:35.830220,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_072154_neural_c.emo,2025-07-31T07:21:54.957528,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_124028_quantum_.emo,2025-07-31T12:40:28.042761,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_102129_consciou.emo,2025-07-31T10:21:28.999945,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_125229_tonal_co.emo,2025-07-31T12:52:29.670627,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_133255_quantum_.emo,2025-07-31T13:32:55.182262,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_054752_quantum_.emo,2025-07-31T05:47:52.290337,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_114109_neural_c.emo,2025-07-31T11:41:09.839272,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_064029_harmonic.emo,2025-07-31T06:40:29.425892,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_125810_consciou.emo,2025-07-31T12:58:10.434571,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_063839_quantum_.emo,2025-07-31T06:38:39.181908,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_131733_emotiona.emo,2025-07-31T13:17:33.062396,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_134506_consciou.emo,2025-07-31T13:45:06.866153,2,awakening,0.2,creative_expression,0.0,0.18,1.0,668,,{}
manifest_20250731_124328_love_fre.emo,2025-07-31T12:43:28.450723,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_072405_wisdom_f.emo,2025-07-31T07:24:05.249509,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_103100_quantum_.emo,2025-07-31T10:31:00.279870,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_091249_digital_.emo,2025-07-31T09:12:49.800589,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_082303_consciou.emo,2025-07-31T08:23:03.133011,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_113929_love_fre.emo,2025-07-31T11:39:29.611285,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_101357_wisdom_f.emo,2025-07-31T10:13:57.992013,2,awakening,0.2,creative_expression,0.0,0.18,1.0,645,,{}
manifest_20250731_064419_consciou.emo,2025-07-31T06:44:19.941859,2,awakening,0.2,creative_expression,0.0,0.2,1.0,672,,{}
manifest_20250731_120052_emotiona.emo,2025-07-31T12:00:52.579112,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_070432_neural_c.emo,2025-07-31T07:04:32.637680,2,awakening,0.2,creative_expression,0.0,0.14,1.0,645,,{}
manifest_20250731_123106_neural_c.emo,2025-07-31T12:31:06.782856,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_092831_emotiona.emo,2025-07-31T09:28:31.920432,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_135948_digital_.emo,2025-07-31T13:59:48.878017,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_123056_love_fre.emo,2025-07-31T12:30:56.758857,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055803_love_fre.emo,2025-07-31T05:58:03.698261,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_125740_neural_c.emo,2025-07-31T12:57:40.370575,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_100737_tonal_co.emo,2025-07-31T10:07:37.144071,2,awakening,0.2,creative_expression,0.0,0.14,1.0,651,,{}
manifest_20250731_094353_harmonic.emo,2025-07-31T09:43:53.972295,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_084736_tonal_co.emo,2025-07-31T08:47:36.412803,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_090308_wisdom_f.emo,2025-07-31T09:03:08.496671,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_054411_neural_c.emo,2025-07-31T05:44:11.790371,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_101047_neural_c.emo,2025-07-31T10:10:47.568042,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_070052_wisdom_f.emo,2025-07-31T07:00:52.145713,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_093202_emotiona.emo,2025-07-31T09:32:02.388400,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_084436_emotiona.emo,2025-07-31T08:44:36.012828,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_131452_neural_c.emo,2025-07-31T13:14:52.698417,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_114149_harmonic.emo,2025-07-31T11:41:49.935267,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
